EID,FORTARGET,PROB
106966,0,0.21076053381
107093,0,0.107307396829
107524,0,0.186226174235
107926,0,0.234209120274
108013,0,0.204518333077
108048,0,0.244863837957
108222,1,0.351006746292
108248,0,0.243659466505
108366,0,0.0740832015872
108614,0,0.153505310416
108865,0,0.235968485475
108874,0,0.133222565055
109105,0,0.197556078434
109136,1,0.493679612875
109356,0,0.120339132845
109710,0,0.0890844091773
109793,0,0.16983909905
110777,1,0.442135363817
110833,0,0.202821627259
110851,0,0.19498218596
111360,0,0.0518204793334
111479,0,0.132354140282
112054,1,0.375170081854
112150,0,0.197863146663
112260,0,0.246118307114
112490,0,0.168228402734
112660,1,0.286651313305
112831,0,0.201198741794
113072,0,0.0661010593176
113201,0,0.0244052391499
113361,0,0.0948146134615
113399,1,0.281247407198
113415,0,0.199550494552
113697,0,0.212758973241
113756,0,0.239073187113
113794,1,0.399030894041
113967,0,0.232618734241
114041,0,0.0508803613484
114109,0,0.11137393117
114309,0,0.104440279305
114352,0,0.167864486575
114496,0,0.0604672208428
114579,0,0.193033114076
114603,1,0.473221987486
114793,0,0.26500043273
115096,1,0.36057522893
115126,0,0.19194033742
115329,0,0.106976307929
115467,0,0.161826103926
115767,0,0.244061425328
115778,0,0.224416524172
115900,0,0.106161758304
116423,0,0.105800807476
116542,1,0.380088448524
116823,0,0.108560837805
116833,1,0.47064909339
116851,0,0.0634974315763
116930,0,0.15660905838
116971,1,0.347089290619
117054,0,0.15194529295
117100,0,0.122625641525
117227,0,0.254597246647
117337,0,0.0563849806786
117490,1,0.474686294794
117496,0,0.135873377323
117566,0,0.131087422371
117671,0,0.0605062507093
117706,0,0.173219025135
118060,0,0.190159857273
118320,0,0.158709198236
118709,0,0.110694773495
118971,1,0.284901678562
119018,0,0.172230094671
119027,0,0.171934425831
119038,0,0.0782470405102
119187,0,0.0877923071384
119611,0,0.181992053986
119824,0,0.120638847351
119857,0,0.0252561997622
119990,0,0.159047678113
120100,0,0.238604038954
120106,0,0.0349320583045
120301,0,0.127683147788
120571,0,0.201472193003
120590,0,0.112453587353
120681,0,0.233828574419
120771,0,0.207793205976
121271,0,0.236178323627
121319,1,0.42777967453
121604,0,0.194050014019
122929,0,0.203639626503
122949,1,0.290840536356
123071,0,0.200729176402
123370,0,0.0893087163568
123443,1,0.34245121479
123458,1,0.376718729734
123644,0,0.0576445013285
124080,0,0.0695500299335
124109,0,0.200729176402
124355,0,0.0919130071998
124363,1,0.282805502415
124411,0,0.205681234598
124422,0,0.171538233757
124574,0,0.211014673114
124854,0,0.125667124987
125022,0,0.146135523915
125027,0,0.0932967290282
125072,0,0.255479246378
125081,0,0.169637516141
125116,0,0.051224719733
125605,1,0.318990051746
125810,0,0.166403993964
125824,0,0.13944606483
125934,0,0.153040021658
126046,0,0.14606949687
126122,0,0.159920021892
126309,0,0.114135451615
126316,0,0.0934981927276
126434,0,0.120622746646
126491,0,0.135159522295
126745,0,0.150982066989
127060,0,0.0970738679171
127460,0,0.238811224699
127586,0,0.182918265462
127827,1,0.39440664649
127831,0,0.0934825390577
128095,0,0.253933817148
128572,1,0.342792838812
128620,0,0.22617200017
128691,0,0.211015895009
128824,1,0.379530757666
128832,1,0.385224252939
129565,0,0.160893395543
129800,0,0.220353573561
129898,0,0.131731465459
129954,0,0.135159522295
129999,0,0.0587610900402
130115,0,0.264726102352
130205,0,0.141563251615
130485,0,0.118312351406
130620,0,0.171209722757
130697,0,0.247219413519
131017,0,0.205190733075
131124,0,0.146026477218
131137,1,0.46710345149
131434,0,0.106553308666
131458,0,0.237451553345
131639,0,0.163023248315
131721,0,0.0329771004617
131823,0,0.251923203468
131830,0,0.0751214176416
131853,0,0.129165634513
132126,0,0.026631269604
132282,0,0.0499637797475
132398,0,0.157612428069
132518,0,0.199296593666
132554,0,0.046280760318
132811,0,0.158644065261
132997,1,0.376188933849
133101,0,0.177985087037
133179,0,0.252308428288
133289,0,0.139110565186
133483,0,0.0123559599742
133502,1,0.487430691719
133618,0,0.137778684497
133637,0,0.110510058701
133721,0,0.249638274312
133796,0,0.103004559875
133954,1,0.307947397232
134048,1,0.296821117401
134204,0,0.23137140274
134553,0,0.158290863037
134790,1,0.386413961649
134854,1,0.335137426853
135452,0,0.138216823339
135558,0,0.232430800796
135666,0,0.148609191179
135826,0,0.129945725203
135887,0,0.126567497849
135989,0,0.185864433646
136066,0,0.221277743578
136182,0,0.179467260838
136277,0,0.199151307344
136695,0,0.0781055912375
136917,0,0.0886601507664
136919,0,0.185965105891
136995,0,0.165968701243
136996,0,0.129578649998
137000,0,0.205831512809
137131,1,0.444739252329
137303,1,0.280089497566
137476,0,0.090017221868
137617,0,0.159648448229
137738,0,0.0919292867184
137864,0,0.199089482427
138062,0,0.258911192417
138086,0,0.117851093411
138140,0,0.155933991075
138156,0,0.191100925207
138455,0,0.120037861168
138549,0,0.179852753878
138950,0,0.0840914472938
139143,0,0.134354919195
139214,1,0.325195491314
139296,0,0.11862179637
139382,0,0.0347383804619
139419,1,0.479063868523
139840,0,0.262072741985
139916,1,0.309200525284
139937,0,0.240912005305
139948,0,0.209177047014
139963,0,0.0901930183172
139995,0,0.0926532968879
140098,0,0.0489982999861
140874,1,0.43629771471
140889,0,0.103712297976
140979,0,0.138641014695
140989,0,0.202509373426
141000,0,0.206000640988
141043,0,0.201445698738
141126,1,0.429018884897
141138,0,0.0768227577209
141437,1,0.2751955688
141531,0,0.103209801018
141622,1,0.36916872859
141958,1,0.428308039904
142076,1,0.273178696632
142228,0,0.260451734066
142374,0,0.216188624501
142392,1,0.560790777206
142529,0,0.150665834546
142641,1,0.294540911913
142727,0,0.083257496357
142768,0,0.272897839546
142841,0,0.144076779485
143005,0,0.166403993964
143227,0,0.255875468254
143413,0,0.130519464612
143747,0,0.152543082833
143770,0,0.154232442379
144545,0,0.166100457311
144610,1,0.542266070843
144872,0,0.115020290017
144947,1,0.307164996862
144962,0,0.114284813404
145068,0,0.237764820457
145468,0,0.172639742494
145494,0,0.0675463974476
145970,0,0.0961578562856
146539,0,0.0483402013779
146937,0,0.179492101073
147179,1,0.29255476594
147324,0,0.162072718143
147920,0,0.118154838681
148152,1,0.384776800871
148429,0,0.12448015064
148581,0,0.177035674453
148606,1,0.407548248768
148839,0,0.0790504366159
148881,0,0.197729572654
148890,0,0.155314937234
149105,0,0.0869807675481
149153,0,0.140559971333
149387,1,0.376718729734
149488,0,0.13623175025
149530,0,0.164912745357
149584,0,0.0773883610964
150317,0,0.259574711323
151169,0,0.186735615134
151349,0,0.132148057222
151481,0,0.12975358963
151663,1,0.285359740257
151695,1,0.399729132652
151768,0,0.0817657411098
152000,1,0.373325973749
152073,1,0.341289609671
152162,0,0.0787467211485
152301,1,0.31501057744
152415,0,0.221739113331
152552,0,0.105305679142
152642,0,0.109198883176
152693,0,0.100413396955
152937,0,0.245673492551
152973,1,0.435013949871
152995,0,0.142598539591
152996,0,0.134024932981
153163,0,0.0896820873022
153844,0,0.133728548884
154240,0,0.116355977952
154328,0,0.17323589325
154601,0,0.026307400316
154657,0,0.225335285068
154713,1,0.350515127182
155127,1,0.379565894604
155442,0,0.158656343818
155681,0,0.0996178910136
155829,0,0.185982301831
155950,0,0.182134672999
155993,0,0.239460214972
156218,0,0.0349810682237
156397,0,0.0419068597257
156444,0,0.260443598032
156503,0,0.107318602502
156654,0,0.0610225684941
156677,0,0.194605514407
157068,0,0.223632067442
157122,0,0.106693357229
157159,1,0.309024989605
157209,0,0.106551319361
157236,0,0.24663874507
157308,0,0.20212161541
157871,1,0.300470948219
158114,0,0.140044897795
158225,1,0.489909917116
158451,0,0.164733737707
158480,0,0.19161939621
158483,0,0.267171800137
159429,1,0.295124292374
159544,0,0.252129286528
159605,0,0.168690472841
159694,1,0.287309378386
159771,1,0.336191236973
160006,0,0.0905558988452
160098,1,0.414701640606
160248,0,0.0542781203985
160306,1,0.341679513454
160355,0,0.193565145135
160611,1,0.483039468527
160677,0,0.165201365948
160959,1,0.390587240458
161149,0,0.0721949487925
161356,1,0.313728064299
161441,0,0.174105733633
161612,0,0.17196367681
161653,0,0.0953524187207
161923,0,0.220259144902
162042,1,0.324612975121
162300,0,0.0223840195686
162533,0,0.114135220647
163089,0,0.224055126309
163126,0,0.127251848578
163205,0,0.135037317872
163434,0,0.113686032593
163803,0,0.216101646423
164016,1,0.331860214472
164302,0,0.184916734695
164603,0,0.0597626194358
165105,0,0.107554383576
165300,0,0.209715515375
165524,0,0.102675281465
165719,0,0.189889654517
165841,0,0.0980537012219
166095,0,0.19142575562
166300,1,0.343554109335
166378,1,0.335003256798
166531,0,0.0731460601091
166755,0,0.170179754496
166763,0,0.115919597447
166808,0,0.0896960124373
166853,0,0.0688814371824
167014,0,0.0507675595582
167034,1,0.364869236946
167129,1,0.296447753906
167164,0,0.180029675364
167165,1,0.29716950655
167433,0,0.206150844693
167545,0,0.116198793054
167565,0,0.171195179224
167642,0,0.1648427248
168047,0,0.178532406688
168052,0,0.101338796318
168155,0,0.216442942619
168203,0,0.230476275086
168241,0,0.127370432019
168604,0,0.10693795979
168814,0,0.24889524281
168830,0,0.252580374479
168861,0,0.200953513384
169160,1,0.476300477982
169190,0,0.129905313253
169450,0,0.200953513384
169550,0,0.162616565824
169670,0,0.154587641358
169710,1,0.280826121569
169769,0,0.127381742001
170042,1,0.532016217709
170105,1,0.276948004961
170701,1,0.455264627934
170781,0,0.0907481983304
170818,0,0.177416145802
170907,0,0.220142185688
170950,0,0.191430732608
171126,0,0.234169006348
171332,0,0.0833380818367
171437,0,0.0819742828608
171496,0,0.194786995649
171774,0,0.218122243881
171785,1,0.470237225294
172157,0,0.165731191635
172309,1,0.328510373831
172575,0,0.181541278958
172786,0,0.239728614688
172804,1,0.433166652918
172933,0,0.21440127492
173088,1,0.324953228235
173175,0,0.0508625395596
173228,0,0.100135989487
173587,0,0.167118132114
173805,0,0.175917819142
174115,0,0.24372163415
174158,1,0.377120912075
174190,0,0.250424295664
174447,0,0.145643219352
174951,0,0.22440046072
175137,0,0.074300788343
175479,1,0.29525834322
175485,0,0.0604295097291
175809,1,0.315876722336
175897,1,0.324958562851
176396,1,0.303094029427
176409,0,0.165883362293
176414,0,0.0664339587092
176643,0,0.180977165699
176875,0,0.185877665877
177235,0,0.210508942604
177301,0,0.0652284175158
177670,0,0.254189789295
177689,0,0.169114857912
178186,0,0.0686401799321
178324,0,0.172146186233
178826,0,0.219560697675
179059,0,0.20051021874
179123,1,0.365472912788
179744,0,0.171281516552
179843,1,0.381747692823
179982,0,0.0600456185639
180094,0,0.0532577596605
180235,0,0.268168747425
180301,0,0.0633087903261
180381,0,0.0616747885942
180448,0,0.212664619088
180863,1,0.311675429344
180948,0,0.170512661338
181204,0,0.17641864717
181298,0,0.157641351223
181312,1,0.365541666746
181327,0,0.165819987655
181839,0,0.199183017015
181942,0,0.134786978364
182546,0,0.130586534739
182802,0,0.110693119466
183015,1,0.466514229774
183212,1,0.283222913742
183387,0,0.0484289191663
183453,0,0.226649835706
183674,1,0.369871050119
183704,1,0.482311248779
184016,0,0.0476138405502
184080,0,0.127929657698
184160,1,0.304909735918
184425,0,0.25096783042
184944,0,0.130492031574
184975,1,0.350567996502
185112,0,0.204616799951
185281,0,0.193041265011
185619,0,0.191176384687
185921,1,0.279681175947
185924,0,0.206124544144
186103,0,0.151248380542
186206,0,0.215095385909
186766,0,0.0462838895619
186825,0,0.204017594457
187001,0,0.110745437443
187542,0,0.255676865578
188005,0,0.0537278987467
188172,0,0.159540295601
188325,0,0.114929653704
188378,0,0.096553042531
188429,1,0.322215557098
188677,0,0.0975849330425
188691,1,0.29134118557
189106,1,0.525112569332
189130,0,0.20386146009
189452,0,0.203264564276
189508,0,0.176912486553
189658,0,0.0834593996406
190344,0,0.135159522295
190470,0,0.259506076574
190539,0,0.121801666915
190570,0,0.201652765274
190653,0,0.186543479562
190836,0,0.0392909608781
190901,0,0.0625905990601
190932,1,0.300271272659
191201,0,0.0838194191456
191224,0,0.119742773473
191236,0,0.137729004025
191657,0,0.213355183601
191828,0,0.226150557399
191847,0,0.247955992818
192062,0,0.154644325376
192191,0,0.202840074897
192302,0,0.181690335274
192311,0,0.17890048027
192507,0,0.184228420258
192556,0,0.101975627244
192765,0,0.151403456926
192825,0,0.225471943617
192828,0,0.150377988815
192973,1,0.410459309816
193066,0,0.195244684815
193122,0,0.19782975316
193908,1,0.315019935369
193909,0,0.123516000807
193957,0,0.119059793651
193972,1,0.485520631075
194334,0,0.219334214926
194599,1,0.295061469078
195141,0,0.164716556668
195245,0,0.0732398405671
195298,0,0.049035448581
195502,0,0.257789969444
195767,0,0.165364086628
196009,0,0.143103480339
196010,0,0.0317367203534
196205,0,0.188113123178
196307,1,0.302291452885
196329,0,0.245349064469
196684,0,0.117460556328
196733,0,0.105103217065
196945,0,0.200668379664
196998,0,0.155309081078
197198,0,0.264489471912
197266,0,0.103824026883
197335,0,0.264470726252
197501,1,0.365556508303
197670,0,0.135388284922
197751,0,0.216047242284
197843,0,0.153013527393
197911,0,0.105903372169
198287,0,0.115103162825
198519,0,0.21837413311
198612,0,0.15905931592
198695,0,0.0716363117099
199311,0,0.13936625421
199486,0,0.187283426523
199654,0,0.0922467708588
199791,0,0.158644065261
199834,0,0.15383541584
199947,0,0.237695366144
199999,0,0.132935032248
200025,0,0.0982768014073
200172,0,0.0883317664266
200290,0,0.188227623701
200312,0,0.154984518886
200517,0,0.17667196691
200748,0,0.202743679285
200859,0,0.204386726022
200888,0,0.186725586653
200963,0,0.114827461541
200969,1,0.521990954876
201041,0,0.0543400794268
201192,1,0.316027075052
201289,1,0.32449939847
201301,0,0.148277685046
201333,1,0.37898427248
201356,0,0.203131705523
201446,0,0.0968563631177
202253,1,0.349967241287
202319,0,0.268735140562
202419,0,0.191167965531
202613,0,0.076444260776
202622,0,0.0626880005002
202733,1,0.302096039057
202744,0,0.0604530908167
203283,0,0.0648425370455
203902,0,0.208825543523
204173,0,0.120858833194
204482,0,0.204491406679
204719,0,0.158255547285
204729,0,0.0715003982186
204802,0,0.110892556608
204820,1,0.289863735437
205108,0,0.120854228735
205167,0,0.043738540262
205172,0,0.100768759847
205363,0,0.0747486427426
205457,0,0.172677993774
205902,1,0.420170992613
206033,0,0.13285793364
206074,0,0.140080541372
206076,0,0.145869776607
206118,0,0.189389944077
206157,0,0.154693260789
206197,0,0.0554518811405
206318,1,0.390169203281
206324,0,0.209945514798
206333,0,0.0654181018472
206656,1,0.366982787848
206749,1,0.334035277367
206829,1,0.476300477982
206907,1,0.482281506062
207214,0,0.129605650902
207373,0,0.0580704584718
207554,0,0.0919519364834
207968,0,0.0967112928629
208006,1,0.349967241287
208341,1,0.444384157658
208348,1,0.482311248779
208481,1,0.340878397226
208557,0,0.0424818992615
209210,0,0.049447581172
209260,0,0.133672297001
209747,0,0.101923577487
209768,0,0.2253279984
209932,0,0.11765512079
210087,0,0.119116127491
210543,0,0.0715112015605
210687,0,0.228149145842
210883,0,0.174702435732
211043,1,0.366164386272
211189,1,0.277207285166
211226,0,0.0957267135382
211387,0,0.190292626619
211643,0,0.221514314413
211779,0,0.0440115891397
211843,0,0.0543138384819
212354,0,0.112162210047
212359,0,0.215030997992
212363,1,0.504300355911
212487,0,0.24951146543
213094,0,0.0729479566216
213123,0,0.158255547285
213268,0,0.205099239945
213549,0,0.239867061377
213893,0,0.0620855018497
214261,0,0.268812000751
214267,1,0.274020701647
214304,0,0.120996780694
214670,0,0.0902343168855
214908,0,0.0485055409372
215748,0,0.236828804016
215751,1,0.340878397226
215780,1,0.537908375263
216022,0,0.215043753386
216137,1,0.576509237289
216173,0,0.192394956946
216312,0,0.256313949823
216439,1,0.273656696081
216440,0,0.221641018987
216720,0,0.202417105436
216812,0,0.0854874700308
216860,1,0.352110892534
216877,0,0.270914316177
217072,0,0.173678800464
217370,0,0.258110076189
217521,0,0.110289990902
217563,0,0.22310744226
217713,0,0.151662155986
217764,0,0.152231693268
217956,0,0.144861146808
218192,0,0.237280666828
218411,0,0.271510243416
218604,0,0.218589365482
218677,1,0.550796151161
218679,1,0.307947397232
218870,0,0.14310079813
219678,1,0.389861732721
219874,0,0.196899056435
219875,0,0.10653437674
220032,0,0.0490709803998
220175,1,0.621462702751
220284,0,0.0369781814516
220393,0,0.13066226244
220593,1,0.538894176483
220600,0,0.0324220992625
220621,1,0.474873393774
220683,0,0.11692263931
220707,1,0.322004884481
220755,0,0.191883802414
220782,0,0.266882091761
220883,0,0.0514875985682
220896,0,0.0661252513528
220898,1,0.331224322319
220998,0,0.0826675593853
221186,1,0.435297071934
221312,0,0.182633087039
221741,0,0.143886014819
222173,0,0.109116479754
222232,1,0.362484276295
222499,0,0.0433345399797
222979,1,0.278529554605
222983,0,0.193490967155
223138,0,0.18080508709
223271,0,0.208586856723
224070,0,0.0222573000938
224125,1,0.324151039124
224298,0,0.153920456767
224610,0,0.138329282403
224613,0,0.141392245889
224764,0,0.189889654517
224911,0,0.177552744746
225044,0,0.236742779613
225232,0,0.169238492846
225290,0,0.0837612077594
225517,0,0.141534864902
225707,0,0.0482433289289
225797,1,0.669418752193
225851,0,0.131774619222
225946,0,0.0486470684409
225966,0,0.194551661611
226182,0,0.200210303068
226193,0,0.173901334405
226226,0,0.211002066731
226249,0,0.18430891633
226811,1,0.326806902885
226834,0,0.138081043959
226845,1,0.415009349585
226986,0,0.184901297092
227110,1,0.282915234566
227298,0,0.134821087122
227344,1,0.39629945159
227395,0,0.0819068402052
227417,1,0.274649113417
227475,1,0.283669143915
227630,1,0.458402603865
228116,0,0.256160765886
228147,0,0.0842526480556
228156,0,0.247074887156
228314,0,0.223814293742
228643,0,0.177632719278
228755,0,0.141536399722
228938,0,0.158644065261
229202,0,0.21316921711
229269,0,0.0643392875791
229670,1,0.342992812395
229766,0,0.269736677408
229921,0,0.125022798777
230332,0,0.191779866815
230585,0,0.170565605164
230701,0,0.245036885142
230947,0,0.0691831707954
231049,0,0.200388863683
231238,0,0.22457960248
231248,0,0.177696183324
231339,0,0.252314031124
231365,0,0.192822977901
231445,0,0.131528332829
231454,0,0.123158343136
231642,0,0.222093939781
231880,0,0.184136882424
231893,0,0.161914423108
231935,0,0.26470926404
231979,0,0.126427933574
232074,0,0.181473955512
232256,0,0.0626734569669
232316,0,0.119122393429
232401,0,0.201409593225
232433,0,0.195620507002
232565,0,0.124427527189
232717,0,0.126302152872
232744,0,0.228092387319
232928,0,0.268284231424
233059,0,0.0389012992382
233098,0,0.165389120579
233140,1,0.436903387308
233310,0,0.13295404613
233496,0,0.132951959968
233563,0,0.154607787728
233859,0,0.149970576167
234055,0,0.151292219758
234139,0,0.132489427924
235449,1,0.284215211868
235530,0,0.238605722785
236107,0,0.046448238194
236375,0,0.0474677681923
236696,1,0.295488893986
236937,0,0.212270885706
237490,1,0.290768653154
237764,0,0.113106496632
237819,0,0.14759324491
238118,0,0.176906377077
238264,1,0.282498657703
238377,0,0.0518719702959
238616,0,0.0826959833503
238708,1,0.501826405525
238762,0,0.190851986408
239056,0,0.0366123393178
239081,0,0.130496323109
239376,0,0.0520285405219
239399,0,0.15414403379
239624,1,0.451254010201
239701,1,0.445952534676
239883,1,0.372347205877
240050,1,0.300177901983
240171,0,0.0884900763631
240314,0,0.0359363816679
240406,0,0.151033237576
240415,1,0.36146324873
241017,1,0.380472570658
241142,1,0.276418179274
241233,0,0.247781544924
241372,0,0.138158902526
241409,1,0.333543211222
241457,0,0.262243241072
241504,1,0.390182614326
241862,0,0.150671511889
242230,0,0.149513378739
242266,0,0.130795225501
242311,0,0.209390521049
242340,0,0.239472284913
242388,0,0.0578778795898
242536,0,0.150003761053
243062,0,0.187951520085
243242,0,0.13946403563
243278,0,0.0748170316219
243456,0,0.15372851491
243517,1,0.297615200281
244081,0,0.132061764598
244182,1,0.328069806099
244205,1,0.521745383739
244214,0,0.161859720945
244232,0,0.172101154923
244776,1,0.521447241306
244890,0,0.0453713312745
245088,0,0.212113365531
245182,0,0.134482488036
245419,0,0.147357493639
245642,0,0.0352460704744
246030,0,0.0613447017968
246337,0,0.13238888979
246403,0,0.1301741153
246576,0,0.0942117273808
246646,1,0.288490116596
246898,0,0.178834319115
247072,0,0.0885970070958
247226,0,0.0920623093843
247313,0,0.207666054368
248591,0,0.154644325376
248661,1,0.349205732346
248871,0,0.0434895083308
248894,1,0.279562354088
248906,0,0.267426520586
249203,0,0.148733481765
249319,0,0.0983330234885
249471,0,0.17739957571
249844,0,0.143052637577
249857,0,0.121636383235
249922,0,0.231520086527
249959,0,0.16142180562
250265,1,0.32925978303
250373,0,0.183527782559
250537,1,0.32951888442
250573,0,0.128096655011
250685,0,0.0829125419259
250906,0,0.141108095646
250974,0,0.0961789786816
251054,1,0.424081027508
251093,0,0.179436832666
251357,1,0.322416365147
251527,0,0.170060500503
251587,0,0.120673850179
251682,0,0.0285210404545
252301,1,0.339129120111
252304,1,0.440078437328
252500,0,0.14354789257
252817,0,0.195786446333
252834,0,0.144062101841
252997,0,0.231587633491
252998,0,0.243630185723
253214,0,0.108592823148
253380,1,0.396597266197
253476,0,0.145238786936
253479,1,0.279531747103
253647,0,0.240397393703
253729,0,0.227050438523
254124,0,0.178263485432
254287,0,0.216135635972
254323,0,0.0993305966258
254356,0,0.102856643498
254617,0,0.147292405367
254627,0,0.118518203497
254727,0,0.185071393847
254866,0,0.236916154623
255122,0,0.0464754216373
255142,0,0.204384282231
255564,0,0.0614992491901
255950,1,0.567807674408
256172,0,0.110047310591
256173,0,0.159538537264
256298,0,0.148403346539
257066,0,0.109422191978
257182,0,0.267852753401
257406,1,0.290409594774
257493,0,0.123641997576
257684,0,0.174223914742
257836,1,0.351219147444
257886,0,0.230024933815
257925,0,0.0894687026739
258111,0,0.269079238176
258128,0,0.272554337978
258309,0,0.0792647972703
258396,0,0.18731315434
258589,1,0.318064838648
258604,0,0.14704054594
259320,0,0.0434212200344
259326,0,0.127433314919
259353,1,0.460151612759
259671,0,0.196870073676
259847,0,0.073348402977
259969,1,0.390033394098
260012,0,0.0871063023806
260036,0,0.216076314449
260412,0,0.212142184377
260670,0,0.200830876827
260677,0,0.214545667171
261197,0,0.158730447292
262331,0,0.14508202672
262408,0,0.113897189498
262436,0,0.182808756828
262450,0,0.0959262773395
262716,0,0.0810602679849
262732,0,0.122880160809
262836,0,0.174925893545
263171,0,0.0699867382646
263535,0,0.107100702822
263787,0,0.158902749419
263964,0,0.171050906181
263971,1,0.321034312248
264077,0,0.111871376634
264082,0,0.165226846933
264299,1,0.286759644747
264384,0,0.150739401579
264791,0,0.202870294452
265332,0,0.057405360043
265383,0,0.177921399474
265626,0,0.0796417370439
265821,0,0.211385846138
265873,0,0.190158426762
265957,0,0.228323638439
266112,0,0.118442423642
266120,0,0.0581399984658
266123,0,0.0641684383154
266329,0,0.0570487007499
266850,0,0.195913463831
267218,0,0.240812033415
267485,0,0.225714847445
267810,0,0.163822740316
267929,0,0.157772019506
268091,0,0.0331395417452
268413,0,0.112526938319
268724,0,0.127652212977
268764,0,0.132016941905
268929,1,0.302532345057
268955,1,0.29771694541
269182,0,0.0724115595222
269294,0,0.177982538939
269820,1,0.342130810022
269927,0,0.191617906094
270013,1,0.283978074789
270029,0,0.215608596802
270126,1,0.342124611139
270566,0,0.0615988485515
271716,0,0.263996750116
271896,0,0.142265856266
272308,0,0.136484980583
272378,1,0.286651313305
272593,0,0.222093939781
272667,0,0.216188624501
272680,1,0.343333035707
273461,0,0.193133413792
273508,0,0.215470254421
273782,0,0.24716308713
273815,0,0.155794411898
273883,0,0.135432735085
273982,0,0.176783263683
274405,0,0.0214872099459
274541,0,0.0940704494715
274571,0,0.132229268551
274574,0,0.111042372882
275667,0,0.185199066997
275702,0,0.254333883524
275703,0,0.117522113025
275799,0,0.194270640612
275864,0,0.0450007393956
276152,0,0.193535447121
276167,0,0.182871520519
276416,0,0.251793503761
277031,0,0.179223686457
277060,0,0.138478338718
277144,0,0.192132294178
277167,0,0.0595806017518
277640,1,0.284712553024
277858,0,0.109762527049
277869,1,0.448489427567
277912,0,0.0901225730777
278174,0,0.167867720127
278384,0,0.214188635349
278537,0,0.0280746500939
278627,1,0.364749789238
278659,0,0.101397752762
279330,0,0.144683763385
279468,0,0.132148057222
279699,0,0.189501434565
279876,0,0.20764131844
280014,0,0.200752183795
280265,0,0.197640702128
280357,0,0.0717677101493
280617,0,0.206244498491
280668,1,0.277764439583
280761,1,0.490757644176
280980,1,0.411539465189
281040,0,0.201174646616
281452,0,0.0332848317921
281579,0,0.164805158973
281594,0,0.0938456431031
281940,0,0.222031399608
282185,0,0.105282336473
282240,0,0.138190105557
282368,0,0.132523596287
282508,1,0.397514551878
282707,0,0.11141435802
282780,0,0.241299405694
282829,0,0.176769793034
283098,1,0.305503666401
283345,0,0.0281907003373
283434,0,0.121112912893
283513,0,0.135159522295
283826,0,0.0513047613204
283905,0,0.195244684815
283965,0,0.0609624795616
284232,0,0.180998787284
284402,0,0.233345702291
284738,0,0.174595266581
285266,0,0.180958539248
285384,1,0.636198461056
285517,1,0.321769237518
285619,0,0.0906503126025
286238,1,0.503231048584
286549,0,0.201718539
286686,0,0.188602596521
286952,0,0.0917603224516
287250,0,0.0543579012156
287268,0,0.193673953414
287735,0,0.168953537941
288069,0,0.0655556172132
289272,0,0.151138529181
289296,0,0.254823088646
289490,1,0.349685013294
289826,0,0.0213501807302
290079,0,0.102209933102
290188,0,0.18282212317
290260,0,0.0752210393548
290384,1,0.281214445829
291043,0,0.187087923288
291127,0,0.0249998606741
291403,0,0.242066934705
291757,0,0.0450460389256
291827,1,0.278494507074
291969,0,0.0642334222794
292204,0,0.0926381498575
292268,0,0.157641351223
292302,0,0.203392505646
292312,0,0.134082406759
292314,1,0.274981051683
292369,0,0.262610435486
292710,0,0.0865451171994
292717,1,0.430183202028
292735,0,0.148524820805
292915,0,0.0844488367438
293061,0,0.143589273095
293075,0,0.223042339087
293140,0,0.146859526634
293242,0,0.0674923434854
293645,0,0.200549066067
293681,0,0.198382258415
293829,0,0.202591821551
293849,0,0.10884462297
293856,0,0.183274418116
293988,0,0.178174287081
294060,1,0.319976210594
294131,0,0.0292103402317
294254,0,0.186382874846
294340,1,0.376718729734
294380,0,0.174000054598
294448,0,0.139733582735
294557,0,0.22457960248
294710,1,0.282165467739
294837,0,0.11506228894
295141,0,0.167142227292
295148,1,0.341276079416
295263,0,0.0524236299098
295265,0,0.0530744083226
295548,0,0.1075315997
295673,0,0.182621717453
295792,0,0.0284994207323
295822,0,0.0435494594276
296237,0,0.0495336912572
296329,0,0.198574736714
296451,1,0.346202552319
296600,0,0.0786936879158
296657,0,0.0975069329143
296682,0,0.104516357183
296878,0,0.234984174371
297087,0,0.14125970006
297128,0,0.229348555207
297400,0,0.186354637146
297806,0,0.217097386718
297851,0,0.0368938595057
298129,0,0.216888576746
298192,0,0.144406929612
298413,0,0.259695053101
298486,0,0.167362332344
298505,0,0.042404640466
298613,0,0.237122833729
298706,0,0.141764804721
298731,0,0.15377433598
298737,1,0.355859160423
298814,0,0.0840570032597
298907,0,0.181059762836
299224,0,0.162242591381
299252,0,0.108760811388
299430,0,0.197183713317
299434,0,0.186769783497
299834,0,0.0239391699433
299890,0,0.210466444492
300088,1,0.288649857044
300304,0,0.215503379703
300354,1,0.557602465153
300394,0,0.178811594844
300425,0,0.204762965441
300661,1,0.274354636669
300679,0,0.0930591076612
300772,0,0.180086061358
300879,0,0.207410424948
301692,0,0.0337995998561
301740,0,0.0897126570344
301755,0,0.179263025522
301954,0,0.117796957493
302058,0,0.065426081419
302062,0,0.224174261093
302064,0,0.146273344755
302269,0,0.135159522295
302402,0,0.127176731825
302504,1,0.373475760221
302761,0,0.258957564831
302805,0,0.143562868237
302987,0,0.126641988754
